SiteCode,SiteID,OrderStatus,AcctNmbr,Customer,InvoiceFrequencyID,Description,Salesperson_Name,Salesperson_ID,ConsolidationFlag,OrderDate,Amount,Orders
"ARC       ","7","I","102770","ARC POMONA - S&D","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-01-21","7206.86","192"
"Deliver-It","1","A","10051","DI - STEM FEES - DISTRIBUTION","13","Internal","Internal","9","Consolidations","2024-01-21","0.02","2"
"Deliver-It","1","I","103370","NESPRESSO - Socal","16","Jagged Peak","Phil Nabal","19","Exclude Consolidations","2024-01-21","23234.3","3605"
"Deliver-It","1","N","103522","DI TRUCK ACCT ","13","Internal","Internal","9","Consolidations","2024-01-21","0.05","5"
"ARC       ","7","I","102770","ARC POMONA - S&D","9","Weekly - Email PDF ARC","Phil Nabal","19","Consolidations","2024-01-21","0.12","12"
"ARC       ","7","I","102799","ARC CULVER CITY","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-01-21","950.54","36"
"Deliver-It","1","A","103503","PAYALITY INC- W2","2","Semi - Email PDF","Cindy Jones","2","Exclude Consolidations","2024-01-21","1131.75","227"
"ARC       ","7","I","102790","ARC LOGISTICS POMONA","9","Weekly - Email PDF ARC","Phil Nabal","19","Consolidations","2024-01-21","0.01","1"
"Deliver-It","1","I","103394","PAYROLL PEOPLE- QUARTERLY","6","Weekly - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-21","689.11","137"
"Deliver-It","1","A","102974","FIRSTCARE PHARMACY","23","B/U CC - Semi - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-21","6.15","1"
"Deliver-It","1","N","103604","INTEGRA BEAUTY INC","34","BBB","Mikel Mobley","27","Exclude Consolidations","2024-01-21","24.33","4"
"ARC       ","7","N","102803","ARC SAN DIEGO S&D","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-01-21","115.28","1"
"Deliver-It","1","I","102824","WILSHIRE LE DOUX MEDICAL PHARMACY","6","Weekly - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-21","34.08","4"
"Deliver-It","1","A","103503","PAYALITY INC- W2","2","Semi - Email PDF","Cindy Jones","2","Consolidations","2024-01-21","0.01","1"
"Deliver-It","1","I","103603","ZARA USA INC","34","BBB","Mikel Mobley","27","Exclude Consolidations","2024-01-21","3031.58","687"
"Deliver-It","1","A","100935","DELIVER-IT - NON REVENUE -MESSENGER","13","Internal","Internal","9","Exclude Consolidations","2024-01-21","0.28","14"
"Deliver-It","1","I","103563","GEODIS","37","Geodis/Apple","Phil Nabal","19","Exclude Consolidations","2024-01-21","1889.8","363"
"Deliver-It","1","N","103630","SEPHORA","40","Sephora","Phil Nabal","19","Exclude Consolidations","2024-01-21","9.49","2"
"Deliver-It","1","N","103607","L'OREAL USA INC","34","BBB","Phil Nabal","19","Exclude Consolidations","2024-01-21","21.74","3"
"Deliver-It","1","A","103522","DI TRUCK ACCT ","13","Internal","Internal","9","Consolidations","2024-01-21","0.02","2"
"Deliver-It","1","I","103651","TILLYS","8","Weekly - Email Excel and PDF","Mikel Mobley","27","Exclude Consolidations","2024-01-21","4242.18","877"
"Deliver-It","1","A","103630","SEPHORA","40","Sephora","Phil Nabal","19","Exclude Consolidations","2024-01-21","15392.76","3237"
"Deliver-It","1","I","103609","MWI ANIMAL HEALTH","8","Weekly - Email Excel and PDF","Mike Martin","6","Exclude Consolidations","2024-01-21","15781.09","1661"
"Deliver-It","1","A","103646","Emanate Health","4","Semi","Jenna Crevda","23","Exclude Consolidations","2024-01-21","407.94","2"
"Deliver-It","1","I","103604","INTEGRA BEAUTY INC","34","BBB","Mikel Mobley","27","Exclude Consolidations","2024-01-21","2978.89","507"
"Deliver-It","1","A","103663","Emanate Health Med Ctr/Pharmacy","4","Semi","Jenna Crevda","23","Exclude Consolidations","2024-01-21","79.56","2"
"Deliver-It","1","I","103645","DMC- Tracking","39","DMC-AZ","House","1","Exclude Consolidations","2024-01-21","3435.31","1"
"Deliver-It","1","A","103715","ALIBABA- dba ALBATROS AMERICA INC","41","Alibaba/Albatros","Amber Angelovic","25","Exclude Consolidations","2024-01-21","115.84","34"
"Deliver-It","1","N","103370","NESPRESSO - Socal","16","Jagged Peak","Phil Nabal","19","Exclude Consolidations","2024-01-21","7.07","1"
"Deliver-It","1","I","103370","NESPRESSO - Socal","16","Jagged Peak","Phil Nabal","19","Consolidations","2024-01-21","0.01","1"
"Deliver-It","1","N","103370","NESPRESSO - Socal","16","Jagged Peak","Phil Nabal","19","Consolidations","2024-01-21","0.01","1"
"Deliver-It","1","I","102850","SMC","6","Weekly - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-21","6.15","1"
"Deliver-It","1","I","103607","L'OREAL USA INC","34","BBB","Phil Nabal","19","Exclude Consolidations","2024-01-21","3438.08","505"
"Deliver-It","1","I","103629","ShipX INC","6","Weekly - Email PDF","Mike Martin","6","Exclude Consolidations","2024-01-21","143.12","26"
"Deliver-It","1","N","103556","IHERB LLC","8","Weekly - Email Excel and PDF","Phil Nabal","19","Exclude Consolidations","2024-01-21","14.77","3"
"Deliver-It","1","I","103556","IHERB LLC","8","Weekly - Email Excel and PDF","Phil Nabal","19","Exclude Consolidations","2024-01-21","836.4","174"
"Deliver-It","1","N","103715","ALIBABA- dba ALBATROS AMERICA INC","41","Alibaba/Albatros","Amber Angelovic","25","Exclude Consolidations","2024-01-21","30.54","9"
"Deliver-It","1","I","103689","Nespresso - PNW","16","Jagged Peak","Phil Nabal","19","Exclude Consolidations","2024-01-21","6220.1","845"
"Deliver-It","1","N","103603","ZARA USA INC","34","BBB","Mikel Mobley","27","Exclude Consolidations","2024-01-21","4.41","1"
"Deliver-It","1","I","103699","MWI ANIMAL HEALTH-LINEHAULS","8","Weekly - Email Excel and PDF","Mike Martin","6","Exclude Consolidations","2024-01-21","3530","3"
"Deliver-It","1","N","103609","MWI ANIMAL HEALTH","8","Weekly - Email Excel and PDF","Mike Martin","6","Exclude Consolidations","2024-01-21","56.88","5"
"Deliver-It","1","I","103715","ALIBABA- dba ALBATROS AMERICA INC","41","Alibaba/Albatros","Amber Angelovic","25","Exclude Consolidations","2024-01-21","1874.9","555"
"Deliver-It","1","N","103563","GEODIS","37","Geodis/Apple","Phil Nabal","19","Exclude Consolidations","2024-01-21","8.01","1"
"Deliver-It","1","N","103630","SEPHORA","40","Sephora","Phil Nabal","19","Consolidations","2024-01-21","0.01","1"
"ARC       ","7","A","10049","ARC - CULVER CITY DRIVER PAY","13","Internal","Internal","9","Exclude Consolidations","2024-01-20","0","4"
"Deliver-It","1","A","100463","DELIVER-IT - PU ROUTES","13","Internal","Internal","9","Consolidations","2024-01-20","0.01","1"
"ARC       ","7","I","102799","ARC CULVER CITY","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-01-20","1067.22","35"
"ARC       ","7","I","102803","ARC SAN DIEGO S&D","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-01-20","305.51","2"
"ARC       ","7","I","102770","ARC POMONA - S&D","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-01-20","9656.8","215"
"Deliver-It","1","A","102495","BARTLEY OPTICAL - ON CALL PICKUPS","13","Internal","Internal","9","Exclude Consolidations","2024-01-20","0.02","1"
"Deliver-It","1","A","103074","COLTON PHARMACY","10","CC","Amber Angelovic","25","Exclude Consolidations","2024-01-20","36.03","3"
"ARC       ","7","I","102770","ARC POMONA - S&D","9","Weekly - Email PDF ARC","Phil Nabal","19","Consolidations","2024-01-20","0.13","13"
"ARC       ","7","N","102803","ARC SAN DIEGO S&D","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-01-20","115.28","1"
"Deliver-It","1","A","100935","DELIVER-IT - NON REVENUE -MESSENGER","13","Internal","Internal","9","Consolidations","2024-01-20","0.14","14"
"Deliver-It","1","I","103629","ShipX INC","6","Weekly - Email PDF","Mike Martin","6","Exclude Consolidations","2024-01-20","67.18","12"
"Deliver-It","1","I","102585","STERIGENICS - LOS ANGELES","28","Weekly - Sameday/Messenger","Richard Olivas","20","Exclude Consolidations","2024-01-20","120.95","1"
"Deliver-It","1","A","10051","DI - STEM FEES - DISTRIBUTION","13","Internal","Internal","9","Consolidations","2024-01-20","0.01","1"
"Deliver-It","1","A","103651","TILLYS","8","Weekly - Email Excel and PDF","Mikel Mobley","27","Exclude Consolidations","2024-01-20","11.98","2"
"Deliver-It","1","I","103603","ZARA USA INC","34","BBB","Mikel Mobley","27","Exclude Consolidations","2024-01-20","5331.74","1192"
"ARC       ","7","I","102790","ARC LOGISTICS POMONA","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-01-20","6209.3","43"
"Deliver-It","1","A","100935","DELIVER-IT - NON REVENUE -MESSENGER","13","Internal","Internal","9","Exclude Consolidations","2024-01-20","0.46","23"
"Deliver-It","1","A","103023","EASYCARE","2","Semi - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-20","6.15","1"
"Deliver-It","1","I","103651","TILLYS","8","Weekly - Email Excel and PDF","Mikel Mobley","27","Exclude Consolidations","2024-01-20","13985.45","2897"
"Deliver-It","1","N","103370","NESPRESSO - Socal","16","Jagged Peak","Phil Nabal","19","Exclude Consolidations","2024-01-20","13.1","2"
"Deliver-It","1","A","103663","Emanate Health Med Ctr/Pharmacy","4","Semi","Jenna Crevda","23","Exclude Consolidations","2024-01-20","39.78","1"
"Deliver-It","1","I","102499","ADP - AUTO PAY - ROUTES PLEASANTON","18","ADP Majors - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-20","15.01","1"
"Deliver-It","1","I","103681","Mixlab RX","6","Weekly - Email PDF","Mike Martin","6","Exclude Consolidations","2024-01-20","343.13","55"
"ARC       ","7","P","102803","ARC SAN DIEGO S&D","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-01-20","0","9"
"Deliver-It","1","A","102191","UNITED PHARMACY","4","Semi","House","1","Exclude Consolidations","2024-01-20","19.42","2"
"Deliver-It","1","A","103074","COLTON PHARMACY","10","CC","Amber Angelovic","25","Consolidations","2024-01-20","0.01","1"
"Deliver-It","1","I","103715","ALIBABA- dba ALBATROS AMERICA INC","41","Alibaba/Albatros","Amber Angelovic","25","Exclude Consolidations","2024-01-20","1652.06","489"
"Deliver-It","1","N","103651","TILLYS","8","Weekly - Email Excel and PDF","Mikel Mobley","27","Exclude Consolidations","2024-01-20","15.36","3"
"Deliver-It","1","A","103679","Emanate Health Medical Center/Clinic Spec Run","2","Semi - Email PDF","Jenna Crevda","23","Exclude Consolidations","2024-01-20","110.73","3"
"Deliver-It","1","I","103370","NESPRESSO - Socal","16","Jagged Peak","Phil Nabal","19","Exclude Consolidations","2024-01-20","21751.46","3373"
"Deliver-It","1","I","103689","Nespresso - PNW","16","Jagged Peak","Phil Nabal","19","Exclude Consolidations","2024-01-20","6465.11","874"
"Deliver-It","1","A","103535","ACC-SD Shipments","2","Semi - Email PDF","Internal","9","Exclude Consolidations","2024-01-20","7.06","1"
"Deliver-It","1","A","103522","DI TRUCK ACCT ","13","Internal","Internal","9","Consolidations","2024-01-20","0.01","1"
"Deliver-It","1","N","103604","INTEGRA BEAUTY INC","34","BBB","Mikel Mobley","27","Exclude Consolidations","2024-01-20","191.4","29"
"Deliver-It","1","N","103630","SEPHORA","40","Sephora","Phil Nabal","19","Consolidations","2024-01-20","0.01","1"
"Deliver-It","1","A","103630","SEPHORA","40","Sephora","Phil Nabal","19","Exclude Consolidations","2024-01-20","20320.79","4303"
"Deliver-It","1","N","103630","SEPHORA","40","Sephora","Phil Nabal","19","Exclude Consolidations","2024-01-20","9.72","2"
"Deliver-It","1","I","103701","Smart Kargo-Transit","8","Weekly - Email Excel and PDF","Mike Martin","6","Exclude Consolidations","2024-01-20","244.26","2"
"Deliver-It","1","N","103370","NESPRESSO - Socal","16","Jagged Peak","Phil Nabal","19","Consolidations","2024-01-20","0.04","4"
"Deliver-It","1","I","102493","BARTLEY OPTICAL - OUTBOUND","33","Essilor","Cindy Jones","2","Exclude Consolidations","2024-01-20","523.35","58"
"Deliver-It","1","A","103646","Emanate Health","4","Semi","Jenna Crevda","23","Exclude Consolidations","2024-01-20","407.94","2"
"Deliver-It","1","I","103604","INTEGRA BEAUTY INC","34","BBB","Mikel Mobley","27","Exclude Consolidations","2024-01-20","4829.69","823"
"Deliver-It","1","N","103522","DI TRUCK ACCT ","13","Internal","Internal","9","Consolidations","2024-01-20","0.05","5"
"Deliver-It","1","N","103681","Mixlab RX","6","Weekly - Email PDF","Mike Martin","6","Exclude Consolidations","2024-01-20","12.07","1"
"Deliver-It","1","N","103715","ALIBABA- dba ALBATROS AMERICA INC","41","Alibaba/Albatros","Amber Angelovic","25","Exclude Consolidations","2024-01-20","10.46","3"
"Deliver-It","1","N","103556","IHERB LLC","8","Weekly - Email Excel and PDF","Phil Nabal","19","Consolidations","2024-01-20","0.02","2"
"Deliver-It","1","A","103715","ALIBABA- dba ALBATROS AMERICA INC","41","Alibaba/Albatros","Amber Angelovic","25","Exclude Consolidations","2024-01-20","7.16","2"
"Deliver-It","1","I","102501","ADP - RUN PRODUCT - ROUTES","17","ADP Run - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-20","5.77","1"
"Deliver-It","1","I","103556","IHERB LLC","8","Weekly - Email Excel and PDF","Phil Nabal","19","Exclude Consolidations","2024-01-20","982.97","203"
"Deliver-It","1","I","103563","GEODIS","37","Geodis/Apple","Phil Nabal","19","Exclude Consolidations","2024-01-20","1688.85","311"
"Deliver-It","1","N","103603","ZARA USA INC","34","BBB","Mikel Mobley","27","Exclude Consolidations","2024-01-20","4.2","1"
"Deliver-It","1","A","102618","CALIFORNIA PAYROLL","11","CC - Email PDF","Phil Nabal","19","Consolidations","2024-01-19","0.02","2"
"ARC       ","7","I","102799","ARC CULVER CITY","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-01-19","1689.97","60"
"ARC       ","7","I","102770","ARC POMONA - S&D","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-01-19","10138.97","298"
"Deliver-It","1","A","10000","DELIVER-IT","13","Internal","Internal","9","Consolidations","2024-01-19","0.03","3"
"ARC       ","7","A","10049","ARC - CULVER CITY DRIVER PAY","13","Internal","Internal","9","Exclude Consolidations","2024-01-19","0","8"
"ARC       ","7","I","102790","ARC LOGISTICS POMONA","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-01-19","5263.91","43"
"ARC       ","7","I","102770","ARC POMONA - S&D","9","Weekly - Email PDF ARC","Phil Nabal","19","Consolidations","2024-01-19","0.07","7"
"Deliver-It","1","A","102495","BARTLEY OPTICAL - ON CALL PICKUPS","13","Internal","Internal","9","Exclude Consolidations","2024-01-19","1.28","64"
"Deliver-It","1","A","102676","MERIDIAN OPTICAL LAB - INBOUND","13","Internal","Internal","9","Exclude Consolidations","2024-01-19","0.02","1"
"ARC       ","7","I","102803","ARC SAN DIEGO S&D","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-01-19","121.83","1"
"Deliver-It","1","A","100296","CAREMAX","4","Semi","House","1","Exclude Consolidations","2024-01-19","131.85","15"
"Deliver-It","1","A","102060","PAY-NET INC","29","Auto ACH - Semi-Email","Cindy Jones","2","Exclude Consolidations","2024-01-19","43.26","6"
"ARC       ","7","N","102803","ARC SAN DIEGO S&D","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-01-19","115.28","1"
"Deliver-It","1","A","100296","CAREMAX","4","Semi","House","1","Consolidations","2024-01-19","0.01","1"
"Deliver-It","1","A","10000","DELIVER-IT","13","Internal","Internal","9","Exclude Consolidations","2024-01-19","641.2","34"
"Deliver-It","1","A","102601","TRUSTEE CORPS - LAS VEGAS","3","Semi - Email and Print PDF","Sales Support","22","Exclude Consolidations","2024-01-19","38.68","2"
"Deliver-It","1","A","102731","EMPLICITY","2","Semi - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-19","90.26","7"
"ARC       ","7","P","102803","ARC SAN DIEGO S&D","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-01-19","0","13"
"Deliver-It","1","A","100463","DELIVER-IT - PU ROUTES","13","Internal","Internal","9","Consolidations","2024-01-19","0.95","95"
"Deliver-It","1","A","102067","SOURCEONE PAYROLL SERVICES","2","Semi - Email PDF","House","1","Exclude Consolidations","2024-01-19","82.74","7"
"Deliver-It","1","A","100100","Deliver-It--Driver Management","13","Internal","Internal","9","Exclude Consolidations","2024-01-19","0.02","1"
"Deliver-It","1","A","10051","DI - STEM FEES - DISTRIBUTION","13","Internal","Internal","9","Consolidations","2024-01-19","0.08","8"
"Deliver-It","1","A","100463","DELIVER-IT - PU ROUTES","13","Internal","Internal","9","Exclude Consolidations","2024-01-19","0.02","1"
"Deliver-It","1","A","102629","EMPIRE OPTICAL - INBOUND","13","Internal","Internal","9","Exclude Consolidations","2024-01-19","0.02","1"
"Deliver-It","1","A","102734","VIP PHARMACY - CHINO","30","Auto ACH - Semi","Phil Nabal","19","Exclude Consolidations","2024-01-19","81.16","8"
"Deliver-It","1","A","102060","PAY-NET INC","29","Auto ACH - Semi-Email","Cindy Jones","2","Consolidations","2024-01-19","0.01","1"
"Deliver-It","1","A","100491","SOUTH BAY HOME HEALTH CARE","29","Auto ACH - Semi-Email","House","1","Exclude Consolidations","2024-01-19","38.4","3"
"Deliver-It","1","A","102607","OSO HOME CARE - IRVINE","2","Semi - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-19","213.35","6"
"Deliver-It","1","A","100935","DELIVER-IT - NON REVENUE -MESSENGER","13","Internal","Internal","9","Exclude Consolidations","2024-01-19","3.3","165"
"Deliver-It","1","A","100935","DELIVER-IT - NON REVENUE -MESSENGER","13","Internal","Internal","9","Consolidations","2024-01-19","0.19","19"
"Deliver-It","1","A","102244","PERRIS HILLS PHARMACY","10","CC","Ernie Eiserman","3","Exclude Consolidations","2024-01-19","17.3","2"
"Deliver-It","1","A","102669","ABC PHARMACY - RANCHO CUCAMONGA","29","Auto ACH - Semi-Email","Phil Nabal","19","Exclude Consolidations","2024-01-19","28.15","3"
"Deliver-It","1","A","102760","ELITE OPTICAL - OUTBOUND","33","Essilor","Cindy Jones","2","Exclude Consolidations","2024-01-19","5.66","1"
"Deliver-It","1","A","102467","LAWYERS TITLE COMPANY - SAN DIEGO","4","Semi","Cindy Jones","2","Exclude Consolidations","2024-01-19","24.02","2"
"Deliver-It","1","A","102065","EMPLOYERS RESOURCE","2","Semi - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-19","74.93","5"
"Deliver-It","1","A","102674","MED QUICK PHARMACY","11","CC - Email PDF","Phil Nabal","19","Consolidations","2024-01-19","0.01","1"
"Deliver-It","1","A","100966","COALITION COURT REPORTERS","10","CC","House","1","Exclude Consolidations","2024-01-19","11.03","1"
"Deliver-It","1","A","101999","DELIVER-IT ","13","Internal","Internal","9","Exclude Consolidations","2024-01-19","0.24","12"
